,Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,Title,Child_elder,Age_bin,Pclass*Sex,Pclass*Embarked,Pclass*Title,Pclass*Child_elder,Pclass*Age_bin,Sex*Embarked,Sex*Title,Sex*Child_elder,Sex*Age_bin,Embarked*Title,Embarked*Child_elder,Embarked*Age_bin,Title*Child_elder,Title*Age_bin,Child_elder*Age_bin,Pclass*Pclass,Pclass*Age,Pclass+Age,Pclass-Age,Pclass*Fare,Pclass+Fare,Pclass-Fare,Pclass*Parch,Pclass+Parch,Pclass-Parch,Age-Pclass,Age*Age,Age*Fare,Age+Fare,Age-Fare,Age*Parch,Age+Parch,Age-Parch,Fare-Pclass,Fare-Age,Fare*Fare,Fare*Parch,Fare+Parch,Fare-Parch,Parch-Pclass,Parch-Age,Parch-Fare,Parch*Parch
280,0.0,3,0,65.0,0,0,7.75,2,0,2,1,0,3,0,7,6,3,0,4,5,4,9,11,6,5,5,9,195.0,68.0,-62.0,23.25,10.75,-4.75,0,3,3,62.0,4225.0,503.75,72.75,57.25,0.0,65.0,65.0,4.75,-57.25,60.0625,0.0,7.75,7.75,-3,-65.0,-7.75,0
281,0.0,3,0,28.0,0,0,7.8542,0,0,0,2,0,0,0,0,3,0,0,0,4,0,0,2,0,4,2,9,84.0,31.0,-25.0,23.5626,10.854199999999999,-4.8542,0,3,3,25.0,784.0,219.9176,35.8542,20.1458,0.0,28.0,28.0,4.8542,-20.1458,61.688457639999996,0.0,7.8542,7.8542,-3,-28.0,-7.8542,0
282,0.0,3,0,16.0,0,0,9.5,0,0,0,3,0,0,0,0,4,0,0,0,6,0,0,5,0,11,4,9,48.0,19.0,-13.0,28.5,12.5,-6.5,0,3,3,13.0,256.0,152.0,25.5,6.5,0.0,16.0,16.0,6.5,-6.5,90.25,0.0,9.5,9.5,-3,-16.0,-9.5,0
283,1.0,3,0,19.0,0,0,8.05,0,0,0,3,0,0,0,0,4,0,0,0,6,0,0,5,0,11,4,9,57.0,22.0,-16.0,24.150000000000002,11.05,-5.050000000000001,0,3,3,16.0,361.0,152.95000000000002,27.05,10.95,0.0,19.0,19.0,5.050000000000001,-10.95,64.80250000000001,0.0,8.05,8.05,-3,-19.0,-8.05,0
284,0.0,1,0,49.0,0,0,26.0,0,0,0,1,3,2,3,1,1,0,0,0,5,0,0,4,0,5,1,1,49.0,50.0,-48.0,26.0,27.0,-25.0,0,1,1,48.0,2401.0,1274.0,75.0,23.0,0.0,49.0,49.0,25.0,-23.0,676.0,0.0,26.0,26.0,-1,-49.0,-26.0,0
285,0.0,3,0,33.0,0,0,8.6625,1,0,0,2,0,6,0,0,3,5,0,0,4,8,1,9,0,4,2,9,99.0,36.0,-30.0,25.987499999999997,11.6625,-5.6625,0,3,3,30.0,1089.0,285.8625,41.6625,24.3375,0.0,33.0,33.0,5.6625,-24.3375,75.03890625,0.0,8.6625,8.6625,-3,-33.0,-8.6625,0
286,1.0,3,0,30.0,0,0,9.5,0,0,0,2,0,0,0,0,3,0,0,0,4,0,0,2,0,4,2,9,90.0,33.0,-27.0,28.5,12.5,-6.5,0,3,3,27.0,900.0,285.0,39.5,20.5,0.0,30.0,30.0,6.5,-20.5,90.25,0.0,9.5,9.5,-3,-30.0,-9.5,0
287,0.0,3,0,22.0,0,0,7.8958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,66.0,25.0,-19.0,23.6874,10.895800000000001,-4.8958,0,3,3,19.0,484.0,173.7076,29.8958,14.104199999999999,0.0,22.0,22.0,4.8958,-14.104199999999999,62.34365764,0.0,7.8958,7.8958,-3,-22.0,-7.8958,0
288,1.0,2,0,42.0,0,0,13.0,0,0,0,1,5,5,8,3,7,0,0,0,5,0,0,4,0,5,1,4,84.0,44.0,-40.0,26.0,15.0,-11.0,0,2,2,40.0,1764.0,546.0,55.0,29.0,0.0,42.0,42.0,11.0,-29.0,169.0,0.0,13.0,13.0,-2,-42.0,-13.0,0
289,1.0,3,1,22.0,0,0,7.75,2,2,0,0,2,3,2,0,0,4,2,1,2,7,2,3,2,2,0,9,66.0,25.0,-19.0,23.25,10.75,-4.75,0,3,3,19.0,484.0,170.5,29.75,14.25,0.0,22.0,22.0,4.75,-14.25,60.0625,0.0,7.75,7.75,-3,-22.0,-7.75,0
290,1.0,1,1,26.0,0,0,78.85,0,2,0,0,1,2,7,1,10,2,2,1,2,2,0,0,2,2,0,1,26.0,27.0,-25.0,78.85,79.85,-77.85,0,1,1,25.0,676.0,2050.1,104.85,-52.849999999999994,0.0,26.0,26.0,77.85,52.849999999999994,6217.322499999999,0.0,78.85,78.85,-1,-26.0,-78.85,0
291,1.0,1,1,19.0,1,0,91.0792,1,1,0,3,1,1,1,1,9,1,1,1,7,1,1,6,1,8,4,1,19.0,20.0,-18.0,91.0792,92.0792,-90.0792,0,1,1,18.0,361.0,1730.5048,110.0792,-72.0792,0.0,19.0,19.0,90.0792,72.0792,8295.42067264,0.0,91.0792,91.0792,-1,-19.0,-91.0792,0
292,0.0,2,0,36.0,0,0,12.875,1,0,0,2,5,4,8,3,8,5,0,0,4,8,1,9,0,4,2,4,72.0,38.0,-34.0,25.75,14.875,-10.875,0,2,2,34.0,1296.0,463.5,48.875,23.125,0.0,36.0,36.0,10.875,-23.125,165.765625,0.0,12.875,12.875,-2,-36.0,-12.875,0
293,0.0,3,1,24.0,0,0,8.85,0,2,0,0,2,0,2,0,0,2,2,1,2,2,0,0,2,2,0,9,72.0,27.0,-21.0,26.549999999999997,11.85,-5.85,0,3,3,21.0,576.0,212.39999999999998,32.85,15.15,0.0,24.0,24.0,5.85,-15.15,78.32249999999999,0.0,8.85,8.85,-3,-24.0,-8.85,0
294,0.0,3,0,24.0,0,0,7.8958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,72.0,27.0,-21.0,23.6874,10.895800000000001,-4.8958,0,3,3,21.0,576.0,189.4992,31.8958,16.1042,0.0,24.0,24.0,4.8958,-16.1042,62.34365764,0.0,7.8958,7.8958,-3,-24.0,-7.8958,0
295,0.0,1,0,28.5,0,0,27.7208,1,0,0,2,3,1,3,1,2,5,0,0,4,8,1,9,0,4,2,1,28.5,29.5,-27.5,27.7208,28.7208,-26.7208,0,1,1,27.5,812.25,790.0428,56.2208,0.7791999999999994,0.0,28.5,28.5,26.7208,-0.7791999999999994,768.44275264,0.0,27.7208,27.7208,-1,-28.5,-27.7208,0
296,0.0,3,0,23.5,0,0,7.2292,1,0,0,0,0,6,0,0,0,5,0,0,0,8,1,8,0,0,0,9,70.5,26.5,-20.5,21.6876,10.229199999999999,-4.2292,0,3,3,20.5,552.25,169.8862,30.7292,16.2708,0.0,23.5,23.5,4.2292,-16.2708,52.26133263999999,0.0,7.2292,7.2292,-3,-23.5,-7.2292,0
297,0.0,1,1,2.0,1,2,151.55,0,2,1,3,1,2,7,8,9,2,2,3,7,2,3,5,4,9,3,1,2.0,3.0,-1.0,151.55,152.55,-150.55,2,3,-1,1.0,4.0,303.1,153.55,-149.55,4.0,4.0,0.0,150.55,149.55,22967.402500000004,303.1,153.55,149.55,1,0.0,-149.55,4
298,1.0,1,0,27.0,0,0,30.5,0,0,0,0,3,2,3,1,10,0,0,0,0,0,0,0,0,0,0,1,27.0,28.0,-26.0,30.5,31.5,-29.5,0,1,1,26.0,729.0,823.5,57.5,-3.5,0.0,27.0,27.0,29.5,3.5,930.25,0.0,30.5,30.5,-1,-27.0,-30.5,0
299,1.0,1,1,50.0,0,1,247.5208,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50.0,51.0,-49.0,247.5208,248.5208,-246.5208,1,2,0,49.0,2500.0,12376.04,297.5208,-197.5208,50.0,51.0,49.0,246.5208,197.5208,61266.54643264,247.5208,248.5208,246.5208,0,-49.0,-246.5208,1
300,1.0,3,1,24.0,0,0,7.75,2,2,0,0,2,3,2,0,0,4,2,1,2,7,2,3,2,2,0,9,72.0,27.0,-21.0,23.25,10.75,-4.75,0,3,3,21.0,576.0,186.0,31.75,16.25,0.0,24.0,24.0,4.75,-16.25,60.0625,0.0,7.75,7.75,-3,-24.0,-7.75,0
301,1.0,3,0,24.0,2,0,23.25,2,0,0,0,0,3,0,0,0,3,0,0,0,4,2,3,0,0,0,9,72.0,27.0,-21.0,69.75,26.25,-20.25,0,3,3,21.0,576.0,558.0,47.25,0.75,0.0,24.0,24.0,20.25,-0.75,540.5625,0.0,23.25,23.25,-3,-24.0,-23.25,0
302,0.0,3,0,19.0,0,0,0.0,0,0,0,3,0,0,0,0,4,0,0,0,6,0,0,5,0,11,4,9,57.0,22.0,-16.0,0.0,3.0,3.0,0,3,3,16.0,361.0,0.0,19.0,19.0,0.0,19.0,19.0,-3.0,-19.0,0.0,0.0,0.0,0.0,-3,-19.0,0.0,0
303,1.0,2,1,30.0,0,0,12.35,2,2,0,2,4,9,10,3,8,4,2,1,3,7,2,12,2,13,2,4,60.0,32.0,-28.0,24.7,14.35,-10.35,0,2,2,28.0,900.0,370.5,42.35,17.65,0.0,30.0,30.0,10.35,-17.65,152.52249999999998,0.0,12.35,12.35,-2,-30.0,-12.35,0
304,0.0,3,0,21.0,0,0,8.05,0,0,0,3,0,0,0,0,4,0,0,0,6,0,0,5,0,11,4,9,63.0,24.0,-18.0,24.150000000000002,11.05,-5.050000000000001,0,3,3,18.0,441.0,169.05,29.05,12.95,0.0,21.0,21.0,5.050000000000001,-12.95,64.80250000000001,0.0,8.05,8.05,-3,-21.0,-8.05,0
305,1.0,1,0,0.92,1,2,151.55,0,3,1,3,3,2,14,8,9,0,3,2,6,5,3,5,3,6,3,1,0.92,1.92,0.07999999999999996,151.55,152.55,-150.55,2,3,-1,-0.07999999999999996,0.8464,139.42600000000002,152.47,-150.63000000000002,1.84,2.92,-1.08,150.55,150.63000000000002,22967.402500000004,303.1,153.55,149.55,1,1.08,-149.55,4
306,1.0,1,1,30.0,0,0,110.8833,1,2,0,2,1,1,7,1,2,1,2,1,3,10,1,9,2,13,2,1,30.0,31.0,-29.0,110.8833,111.8833,-109.8833,0,1,1,29.0,900.0,3326.4990000000003,140.88330000000002,-80.8833,0.0,30.0,30.0,109.8833,80.8833,12295.106218890001,0.0,110.8833,110.8833,-1,-30.0,-110.8833,0
307,1.0,1,1,17.0,1,0,108.9,1,1,0,3,1,1,1,1,9,1,1,1,7,1,1,6,1,8,4,1,17.0,18.0,-16.0,108.9,109.9,-107.9,0,1,1,16.0,289.0,1851.3000000000002,125.9,-91.9,0.0,17.0,17.0,107.9,91.9,11859.210000000001,0.0,108.9,108.9,-1,-17.0,-108.9,0
308,0.0,2,0,30.0,1,0,24.0,1,0,0,2,5,4,8,3,8,5,0,0,4,8,1,9,0,4,2,4,60.0,32.0,-28.0,48.0,26.0,-22.0,0,2,2,28.0,900.0,720.0,54.0,6.0,0.0,30.0,30.0,22.0,-6.0,576.0,0.0,24.0,24.0,-2,-30.0,-24.0,0
309,1.0,1,1,30.0,0,0,56.9292,1,2,0,2,1,1,7,1,2,1,2,1,3,10,1,9,2,13,2,1,30.0,31.0,-29.0,56.9292,57.9292,-55.9292,0,1,1,29.0,900.0,1707.876,86.92920000000001,-26.9292,0.0,30.0,30.0,55.9292,26.9292,3240.9338126400003,0.0,56.9292,56.9292,-1,-30.0,-56.9292,0
310,1.0,1,1,24.0,0,0,83.1583,1,2,0,0,1,1,7,1,10,1,2,1,2,10,1,8,2,2,0,1,24.0,25.0,-23.0,83.1583,84.1583,-82.1583,0,1,1,23.0,576.0,1995.7992,107.1583,-59.1583,0.0,24.0,24.0,82.1583,59.1583,6915.30285889,0.0,83.1583,83.1583,-1,-24.0,-83.1583,0
311,1.0,1,1,18.0,2,2,262.375,1,2,0,3,1,1,7,1,9,1,2,1,7,10,1,6,2,9,4,1,18.0,19.0,-17.0,262.375,263.375,-261.375,2,3,-1,17.0,324.0,4722.75,280.375,-244.375,36.0,20.0,16.0,261.375,244.375,68840.640625,524.75,264.375,260.375,1,-16.0,-260.375,4
312,0.0,2,1,26.0,1,1,26.0,0,1,0,0,4,5,6,3,11,2,1,1,2,3,0,0,1,7,0,4,52.0,28.0,-24.0,52.0,28.0,-24.0,2,3,1,24.0,676.0,676.0,52.0,0.0,26.0,27.0,25.0,24.0,0.0,676.0,26.0,27.0,25.0,-1,-25.0,-25.0,1
313,0.0,3,0,28.0,0,0,7.8958,0,0,0,2,0,0,0,0,3,0,0,0,4,0,0,2,0,4,2,9,84.0,31.0,-25.0,23.6874,10.895800000000001,-4.8958,0,3,3,25.0,784.0,221.0824,35.8958,20.1042,0.0,28.0,28.0,4.8958,-20.1042,62.34365764,0.0,7.8958,7.8958,-3,-28.0,-7.8958,0
314,0.0,2,0,43.0,1,1,26.25,0,0,0,1,5,5,8,3,7,0,0,0,5,0,0,4,0,5,1,4,86.0,45.0,-41.0,52.5,28.25,-24.25,2,3,1,41.0,1849.0,1128.75,69.25,16.75,43.0,44.0,42.0,24.25,-16.75,689.0625,26.25,27.25,25.25,-1,-42.0,-25.25,1
315,1.0,3,1,26.0,0,0,7.8542,0,2,0,0,2,0,2,0,0,2,2,1,2,2,0,0,2,2,0,9,78.0,29.0,-23.0,23.5626,10.854199999999999,-4.8542,0,3,3,23.0,676.0,204.20919999999998,33.8542,18.1458,0.0,26.0,26.0,4.8542,-18.1458,61.688457639999996,0.0,7.8542,7.8542,-3,-26.0,-7.8542,0
316,1.0,2,1,24.0,1,0,26.0,0,1,0,0,4,5,6,3,11,2,1,1,2,3,0,0,1,7,0,4,48.0,26.0,-22.0,52.0,28.0,-24.0,0,2,2,22.0,576.0,624.0,50.0,-2.0,0.0,24.0,24.0,24.0,2.0,676.0,0.0,26.0,26.0,-2,-24.0,-26.0,0
317,0.0,2,0,54.0,0,0,14.0,0,6,0,1,5,5,15,3,7,0,6,0,5,16,0,4,9,15,1,4,108.0,56.0,-52.0,28.0,16.0,-12.0,0,2,2,52.0,2916.0,756.0,68.0,40.0,0.0,54.0,54.0,12.0,-40.0,196.0,0.0,14.0,14.0,-2,-54.0,-14.0,0
318,1.0,1,1,31.0,0,2,164.8667,0,2,0,2,1,2,7,1,2,2,2,1,3,2,0,2,2,13,2,1,31.0,32.0,-30.0,164.8667,165.8667,-163.8667,2,3,-1,30.0,961.0,5110.867700000001,195.8667,-133.8667,62.0,33.0,29.0,163.8667,133.8667,27181.028768890003,329.7334,166.8667,162.8667,1,-29.0,-162.8667,4
319,1.0,1,1,40.0,1,1,134.5,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40.0,41.0,-39.0,134.5,135.5,-133.5,1,2,0,39.0,1600.0,5380.0,174.5,-94.5,40.0,41.0,39.0,133.5,94.5,18090.25,134.5,135.5,133.5,0,-39.0,-133.5,1
320,0.0,3,0,22.0,0,0,7.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,66.0,25.0,-19.0,21.75,10.25,-4.25,0,3,3,19.0,484.0,159.5,29.25,14.75,0.0,22.0,22.0,4.25,-14.75,52.5625,0.0,7.25,7.25,-3,-22.0,-7.25,0
321,0.0,3,0,27.0,0,0,7.8958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,81.0,30.0,-24.0,23.6874,10.895800000000001,-4.8958,0,3,3,24.0,729.0,213.1866,34.8958,19.1042,0.0,27.0,27.0,4.8958,-19.1042,62.34365764,0.0,7.8958,7.8958,-3,-27.0,-7.8958,0
322,1.0,2,1,30.0,0,0,12.35,2,2,0,2,4,9,10,3,8,4,2,1,3,7,2,12,2,13,2,4,60.0,32.0,-28.0,24.7,14.35,-10.35,0,2,2,28.0,900.0,370.5,42.35,17.65,0.0,30.0,30.0,10.35,-17.65,152.52249999999998,0.0,12.35,12.35,-2,-30.0,-12.35,0
323,1.0,2,1,22.0,1,1,29.0,0,1,0,0,4,5,6,3,11,2,1,1,2,3,0,0,1,7,0,4,44.0,24.0,-20.0,58.0,31.0,-27.0,2,3,1,20.0,484.0,638.0,51.0,-7.0,22.0,23.0,21.0,27.0,7.0,841.0,29.0,30.0,28.0,-1,-21.0,-28.0,1
324,0.0,3,0,14.0,8,2,69.55,0,0,0,3,0,0,0,0,4,0,0,0,6,0,0,5,0,11,4,9,42.0,17.0,-11.0,208.64999999999998,72.55,-66.55,6,5,1,11.0,196.0,973.6999999999999,83.55,-55.55,28.0,16.0,12.0,66.55,55.55,4837.202499999999,139.1,71.55,67.55,-1,-12.0,-67.55,4
325,1.0,1,1,36.0,0,0,135.6333,1,2,0,2,1,1,7,1,2,1,2,1,3,10,1,9,2,13,2,1,36.0,37.0,-35.0,135.6333,136.6333,-134.6333,0,1,1,35.0,1296.0,4882.7988,171.6333,-99.63329999999999,0.0,36.0,36.0,134.6333,99.63329999999999,18396.392068889996,0.0,135.6333,135.6333,-1,-36.0,-135.6333,0
326,0.0,3,0,61.0,0,0,6.2375,0,0,2,1,0,0,0,7,6,0,0,4,5,0,5,4,6,5,5,9,183.0,64.0,-58.0,18.7125,9.2375,-3.2375,0,3,3,58.0,3721.0,380.4875,67.2375,54.7625,0.0,61.0,61.0,3.2375,-54.7625,38.906406249999996,0.0,6.2375,6.2375,-3,-61.0,-6.2375,0
327,1.0,2,1,36.0,0,0,13.0,0,1,0,2,4,5,6,3,8,2,1,1,3,3,0,2,1,3,2,4,72.0,38.0,-34.0,26.0,15.0,-11.0,0,2,2,34.0,1296.0,468.0,49.0,23.0,0.0,36.0,36.0,11.0,-23.0,169.0,0.0,13.0,13.0,-2,-36.0,-13.0,0
328,1.0,3,1,31.0,1,1,20.525,0,1,0,2,2,0,5,0,3,2,1,1,3,3,0,2,1,3,2,9,93.0,34.0,-28.0,61.574999999999996,23.525,-17.525,3,4,2,28.0,961.0,636.275,51.525,10.475000000000001,31.0,32.0,30.0,17.525,-10.475000000000001,421.27562499999993,20.525,21.525,19.525,-2,-30.0,-19.525,1
329,1.0,1,1,16.0,0,1,57.9792,1,2,0,3,1,1,7,1,9,1,2,1,7,10,1,6,2,9,4,1,16.0,17.0,-15.0,57.9792,58.9792,-56.9792,1,2,0,15.0,256.0,927.6672,73.97919999999999,-41.9792,16.0,17.0,15.0,56.9792,41.9792,3361.58763264,57.9792,58.9792,56.9792,0,-15.0,-56.9792,1
330,1.0,3,1,18.0,2,0,23.25,2,2,0,3,2,3,2,0,4,4,2,1,7,7,2,7,2,9,4,9,54.0,21.0,-15.0,69.75,26.25,-20.25,0,3,3,15.0,324.0,418.5,41.25,-5.25,0.0,18.0,18.0,20.25,5.25,540.5625,0.0,23.25,23.25,-3,-18.0,-23.25,0
331,0.0,1,0,45.5,0,0,28.5,0,0,0,1,3,2,3,1,1,0,0,0,5,0,0,4,0,5,1,1,45.5,46.5,-44.5,28.5,29.5,-27.5,0,1,1,44.5,2070.25,1296.75,74.0,17.0,0.0,45.5,45.5,27.5,-17.0,812.25,0.0,28.5,28.5,-1,-45.5,-28.5,0
332,0.0,1,0,38.0,0,1,153.4625,0,0,0,1,3,2,3,1,1,0,0,0,5,0,0,4,0,5,1,1,38.0,39.0,-37.0,153.4625,154.4625,-152.4625,1,2,0,37.0,1444.0,5831.575,191.4625,-115.4625,38.0,39.0,37.0,152.4625,115.4625,23550.73890625,153.4625,154.4625,152.4625,0,-37.0,-152.4625,1
333,0.0,3,0,16.0,2,0,18.0,0,0,0,3,0,0,0,0,4,0,0,0,6,0,0,5,0,11,4,9,48.0,19.0,-13.0,54.0,21.0,-15.0,0,3,3,13.0,256.0,288.0,34.0,-2.0,0.0,16.0,16.0,15.0,2.0,324.0,0.0,18.0,18.0,-3,-16.0,-18.0,0
334,1.0,1,1,35.0,1,0,133.65,0,1,0,2,1,2,1,1,2,2,1,1,3,3,0,2,1,3,2,1,35.0,36.0,-34.0,133.65,134.65,-132.65,0,1,1,34.0,1225.0,4677.75,168.65,-98.65,0.0,35.0,35.0,132.65,98.65,17862.322500000002,0.0,133.65,133.65,-1,-35.0,-133.65,0
335,0.0,3,0,19.0,0,0,7.8958,0,0,0,3,0,0,0,0,4,0,0,0,6,0,0,5,0,11,4,9,57.0,22.0,-16.0,23.6874,10.895800000000001,-4.8958,0,3,3,16.0,361.0,150.02020000000002,26.8958,11.104199999999999,0.0,19.0,19.0,4.8958,-11.104199999999999,62.34365764,0.0,7.8958,7.8958,-3,-19.0,-7.8958,0
336,0.0,1,0,29.0,1,0,66.6,0,0,0,2,3,2,3,1,2,0,0,0,4,0,0,2,0,4,2,1,29.0,30.0,-28.0,66.6,67.6,-65.6,0,1,1,28.0,841.0,1931.3999999999999,95.6,-37.599999999999994,0.0,29.0,29.0,65.6,37.599999999999994,4435.5599999999995,0.0,66.6,66.6,-1,-29.0,-66.6,0
337,1.0,1,1,41.0,0,0,134.5,1,2,0,1,1,1,7,1,1,1,2,1,1,10,1,1,2,10,1,1,41.0,42.0,-40.0,134.5,135.5,-133.5,0,1,1,40.0,1681.0,5514.5,175.5,-93.5,0.0,41.0,41.0,133.5,93.5,18090.25,0.0,134.5,134.5,-1,-41.0,-134.5,0
338,1.0,3,0,45.0,0,0,8.05,0,0,0,1,0,0,0,0,6,0,0,0,5,0,0,4,0,5,1,9,135.0,48.0,-42.0,24.150000000000002,11.05,-5.050000000000001,0,3,3,42.0,2025.0,362.25000000000006,53.05,36.95,0.0,45.0,45.0,5.050000000000001,-36.95,64.80250000000001,0.0,8.05,8.05,-3,-45.0,-8.05,0
339,0.0,1,0,45.0,0,0,35.5,0,0,0,1,3,2,3,1,1,0,0,0,5,0,0,4,0,5,1,1,45.0,46.0,-44.0,35.5,36.5,-34.5,0,1,1,44.0,2025.0,1597.5,80.5,9.5,0.0,45.0,45.0,34.5,-9.5,1260.25,0.0,35.5,35.5,-1,-45.0,-35.5,0
340,1.0,2,0,2.0,1,1,26.0,0,3,1,3,5,5,11,5,5,0,3,2,6,5,3,5,3,6,3,4,4.0,4.0,0.0,52.0,28.0,-24.0,2,3,1,0.0,4.0,52.0,28.0,-24.0,2.0,3.0,1.0,24.0,24.0,676.0,26.0,27.0,25.0,-1,-1.0,-25.0,1
341,1.0,1,1,24.0,3,2,263.0,0,2,0,0,1,2,7,1,10,2,2,1,2,2,0,0,2,2,0,1,24.0,25.0,-23.0,263.0,264.0,-262.0,2,3,-1,23.0,576.0,6312.0,287.0,-239.0,48.0,26.0,22.0,262.0,239.0,69169.0,526.0,265.0,261.0,1,-22.0,-261.0,4
342,0.0,2,0,28.0,0,0,13.0,0,0,0,2,5,5,8,3,8,0,0,0,4,0,0,2,0,4,2,4,56.0,30.0,-26.0,26.0,15.0,-11.0,0,2,2,26.0,784.0,364.0,41.0,15.0,0.0,28.0,28.0,11.0,-15.0,169.0,0.0,13.0,13.0,-2,-28.0,-13.0,0
343,0.0,2,0,25.0,0,0,13.0,0,0,0,0,5,5,8,3,11,0,0,0,0,0,0,0,0,0,0,4,50.0,27.0,-23.0,26.0,15.0,-11.0,0,2,2,23.0,625.0,325.0,38.0,12.0,0.0,25.0,25.0,11.0,-12.0,169.0,0.0,13.0,13.0,-2,-25.0,-13.0,0
344,0.0,2,0,36.0,0,0,13.0,0,0,0,2,5,5,8,3,8,0,0,0,4,0,0,2,0,4,2,4,72.0,38.0,-34.0,26.0,15.0,-11.0,0,2,2,34.0,1296.0,468.0,49.0,23.0,0.0,36.0,36.0,11.0,-23.0,169.0,0.0,13.0,13.0,-2,-36.0,-13.0,0
345,1.0,2,1,24.0,0,0,13.0,0,2,0,0,4,5,10,3,11,2,2,1,2,2,0,0,2,2,0,4,48.0,26.0,-22.0,26.0,15.0,-11.0,0,2,2,22.0,576.0,312.0,37.0,11.0,0.0,24.0,24.0,11.0,-11.0,169.0,0.0,13.0,13.0,-2,-24.0,-13.0,0
346,1.0,2,1,40.0,0,0,13.0,0,2,0,1,4,5,10,3,7,2,2,1,1,2,0,4,2,10,1,4,80.0,42.0,-38.0,26.0,15.0,-11.0,0,2,2,38.0,1600.0,520.0,53.0,27.0,0.0,40.0,40.0,11.0,-27.0,169.0,0.0,13.0,13.0,-2,-40.0,-13.0,0
347,1.0,3,1,19.0,1,0,16.1,0,1,0,3,2,0,5,0,4,2,1,1,7,3,0,5,1,8,4,9,57.0,22.0,-16.0,48.300000000000004,19.1,-13.100000000000001,0,3,3,16.0,361.0,305.90000000000003,35.1,2.8999999999999986,0.0,19.0,19.0,13.100000000000001,-2.8999999999999986,259.21000000000004,0.0,16.1,16.1,-3,-19.0,-16.1,0
348,1.0,3,0,3.0,1,1,15.9,0,3,1,3,0,0,4,2,4,0,3,2,6,5,3,5,3,6,3,9,9.0,6.0,0.0,47.7,18.9,-12.9,3,4,2,0.0,9.0,47.7,18.9,-12.9,3.0,4.0,2.0,12.9,12.9,252.81,15.9,16.9,14.9,-2,-2.0,-14.9,1
349,0.0,3,0,42.0,0,0,8.6625,0,0,0,1,0,0,0,0,6,0,0,0,5,0,0,4,0,5,1,9,126.0,45.0,-39.0,25.987499999999997,11.6625,-5.6625,0,3,3,39.0,1764.0,363.825,50.6625,33.3375,0.0,42.0,42.0,5.6625,-33.3375,75.03890625,0.0,8.6625,8.6625,-3,-42.0,-8.6625,0
350,0.0,3,0,23.0,0,0,9.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,69.0,26.0,-20.0,27.674999999999997,12.225,-6.225,0,3,3,20.0,529.0,212.17499999999998,32.225,13.775,0.0,23.0,23.0,6.225,-13.775,85.100625,0.0,9.225,9.225,-3,-23.0,-9.225,0
351,0.0,1,0,45.0,0,0,35.0,0,0,0,1,3,2,3,1,1,0,0,0,5,0,0,4,0,5,1,1,45.0,46.0,-44.0,35.0,36.0,-34.0,0,1,1,44.0,2025.0,1575.0,80.0,10.0,0.0,45.0,45.0,34.0,-10.0,1225.0,0.0,35.0,35.0,-1,-45.0,-35.0,0
352,0.0,3,0,15.0,1,1,7.2292,1,0,0,3,0,6,0,0,4,5,0,0,6,8,1,6,0,11,4,9,45.0,18.0,-12.0,21.6876,10.229199999999999,-4.2292,3,4,2,12.0,225.0,108.43799999999999,22.2292,7.7708,15.0,16.0,14.0,4.2292,-7.7708,52.26133263999999,7.2292,8.229199999999999,6.2292,-2,-14.0,-6.2292,1
353,0.0,3,0,25.0,1,0,17.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,75.0,28.0,-22.0,53.400000000000006,20.8,-14.8,0,3,3,22.0,625.0,445.0,42.8,7.199999999999999,0.0,25.0,25.0,14.8,-7.199999999999999,316.84000000000003,0.0,17.8,17.8,-3,-25.0,-17.8,0
354,0.0,3,0,22.0,0,0,7.225,1,0,0,0,0,6,0,0,0,5,0,0,0,8,1,8,0,0,0,9,66.0,25.0,-19.0,21.674999999999997,10.225,-4.225,0,3,3,19.0,484.0,158.95,29.225,14.775,0.0,22.0,22.0,4.225,-14.775,52.200624999999995,0.0,7.225,7.225,-3,-22.0,-7.225,0
355,0.0,3,0,28.0,0,0,9.5,0,0,0,2,0,0,0,0,3,0,0,0,4,0,0,2,0,4,2,9,84.0,31.0,-25.0,28.5,12.5,-6.5,0,3,3,25.0,784.0,266.0,37.5,18.5,0.0,28.0,28.0,6.5,-18.5,90.25,0.0,9.5,9.5,-3,-28.0,-9.5,0
356,1.0,1,1,22.0,0,1,55.0,0,2,0,0,1,2,7,1,10,2,2,1,2,2,0,0,2,2,0,1,22.0,23.0,-21.0,55.0,56.0,-54.0,1,2,0,21.0,484.0,1210.0,77.0,-33.0,22.0,23.0,21.0,54.0,33.0,3025.0,55.0,56.0,54.0,0,-21.0,-54.0,1
